year,country,value,row_norm
1952,AUS,0.024478797236671766,0.4051579058583214
1952,SWE,0.012960659201082952,0.21451681182225094
1952,JPN,0.023121366464413845,0.3826905516121844
1952,IND,0.01974411818303688,0.3267924276963401
1952,VEN,0.02656894634283555,0.4397527606053637
1952,CHE,0.007512917841957607,0.1243491675797314
1952,DNK,0.012226405750497694,0.20236390301990584
1952,MEX,0.027633742919484543,0.45737661471016905
1952,ARG,0.006861630729746652,0.11356946627559242
1952,CUB,0.02419346706319414,0.40043529737201883
1952,NOR,0.004274849232623147,0.07075465947954944
1952,IDN,0.00944459533522298,0.15632109824275364
1952,NZL,0.017701025021255146,0.2929764138253297
1952,FIN,0.003214220919059422,0.05319979588626169
1952,PAK,0.0015063966948658744,0.02493294602601713
1952,DZA,0.014877775708936948,0.24624773806420347
1952,TUR,0.004027438394222706,0.06665966836524731
1952,ZAF,0.009114371282894301,0.15085543405133248
1952,AUT,0.00017695447446798495,0.0029288409726398977
1952,COL,0.017344568833890257,0.28707657156565186
1952,EGY,-0.005363073441661509,-0.08876627326005794
1952,CHL,0.010389926897734818,0.17196764135130493
1953,USA,0.0606044524063189,1.0
1953,GBR,0.039693504883345415,0.6549602101380722
1953,CAN,0.054833844016547,0.9047824349425154
1953,DEU,0.022181138208458292,0.3659984923177952
1953,FRA,0.03314097661014476,0.5468406246450851
1953,NLD,0.019192508766222523,0.3166847979674415
1953,ITA,0.02248175380460947,0.3709587812770241
1953,AUS,0.025752991099849947,0.4249356289401077
1953,JPN,0.023815422777292764,0.39296490326525346
1953,BRA,0.027018888253446966,0.44582348623992935
1953,SWE,0.014187293414056,0.2340965531531932
1953,VEN,0.027105228682075534,0.4472481411159392
1953,CHE,0.008486803882533308,0.14003597995794176
1953,IND,0.015606208976254393,0.25750928119312927
1953,ARG,0.00672301249357045,0.11093264977458121
1953,DNK,0.014523831516781455,0.2396495791993516
1953,NOR,0.004768722436641799,0.07868600816108669
1953,MEX,0.025591978894030438,0.42227885704585794
1953,CUB,0.02205743989470296,0.363957415980268
1953,IDN,0.005210015592594051,0.08596753845185855
1953,NZL,0.017366627899285742,0.28655696421200594
1953,COL,0.02108565552679157,0.3479225484197772
1953,ZAF,0.01062666224648569,0.17534457988729726
1953,ESP,-0.0036092651697607367,-0.059554455596143925
1953,DZA,0.014947016778461733,0.24663232130620305
1953,TUR,0.005435692537426289,0.08969130685288626
1953,AUT,0.0008222096648619887,0.01356681946978967
1953,PHL,0.018508277797780803,0.3053946874017303
1953,EGY,-0.006776770573908886,-0.11181968163781823
1953,IRL,0.013822419835730203,0.22807597935311125
1954,USA,0.06067025846566516,1.0
1954,GBR,0.040702430680160544,0.6708794672960736
1954,DEU,0.027831994092810477,0.45874197336016476
1954,CAN,0.05452524556926119,0.8987145752826883
1954,FRA,0.028289061479199958,0.46627560512552385
1954,NLD,0.02439504890415062,0.40209238465592495
1954,ITA,0.01941569851306231,0.3200200395396395
1954,JPN,0.025554192850463765,0.42119802184336386
1954,AUS,0.02684869604800144,0.4425347233883271
1954,BRA,0.02727280832022778,0.44952517114563073
1954,SWE,0.01608952744485179,0.2651962897761061
1954,VEN,0.02968626420099243,0.4893050557513719
1954,CHE,0.00859806250852071,0.14171791460863106
1954,IND,0.017386930962268506,0.28658079596130637
1954,DNK,0.015224880924946806,0.2509447183839336
1954,ARG,0.005342324310363358,0.08805507748721254
1954,NOR,0.005963301140558691,0.09829035331922106
1954,MEX,0.02610916126931906,0.43034531135374837
1954,COL,0.02372190787325389,0.39099731026659
1954,NZL,0.019462074893358213,0.32078444011199153
1954,CUB,0.022297230090899872,0.367515000838812
1954,IDN,0.002513573465918315,0.04143007677049555
1954,AUT,0.006334639851207671,0.10441095870380385
1954,ZAF,0.010856689691303895,0.17894582890969507
1954,DZA,0.014387681156813648,0.23714553919291448
1954,ESP,0.00031826246525543876,0.005245774013564679
1954,FIN,0.002546634646828683,0.041975009028021336
1954,PHL,0.0172280405821042,0.2839618788150373
1954,TUR,0.007197218004261999,0.11862843815532922
1954,ANT,0.012741709885717616,0.21001575084649546
1955,USA,0.06076933918034619,1.0
1955,GBR,0.042155217406176,0.6936922134544075
1955,DEU,0.03213222319854139,0.5287571599747375
1955,CAN,0.054696670091729085,0.9000701806120495
1955,FRA,0.02653446599857262,0.43664233240756234
1955,NLD,0.025184055942569485,0.414420434420561
1955,ITA,0.018879554417812007,0.31067565769940064
1955,JPN,0.02723754516199226,0.4482119688871215
1955,SWE,0.01786365561665707,0.29395836547840015
1955,AUS,0.027124414342194685,0.446350325806524
1955,VEN,0.030146420230855266,0.496079447916806
1955,CHE,0.011040656327562105,0.18168136228693493
1955,IND,0.017781389049851066,0.2926046142624809
1955,BRA,0.02293338247706697,0.3773841016932435
1955,DNK,0.014768500752797347,0.24302552820211884
1955,ARG,0.005731117600051579,0.09430936188137977
1955,NOR,0.007533678814884626,0.12397170870209401
1955,MEX,0.027775440938171816,0.4570634025777732
1955,AUT,0.010131408221582329,0.16671907837462538
1955,NZL,0.020396638115418367,0.335640281604625
1955,IDN,0.003605921344265066,0.05933784031390752
1955,FIN,0.0057819540523497,0.09514590960402741
1955,CUB,0.022684704004578407,0.3732919315982132
1955,COL,0.021110509939456668,0.34738751851170624
1955,ZAF,0.011861031874797527,0.19518118898080072
1955,DZA,0.01514501948216394,0.24922139497383394
1955,ESP,0.0028271973980415104,0.04652341848989322
1955,PHL,0.01709580893165737,0.28132293624128196
1955,EGY,-0.005946071107007121,-0.09784656517920766
1955,ANT,0.01275736716315136,0.20993098386821532
1956,USA,0.0630530072726833,1.0
1956,GBR,0.039711685801333815,0.6298143025850294
1956,DEU,0.03569961878999441,0.5661842366313382
1956,CAN,0.05665949161523665,0.8986009401613976
1956,FRA,0.028325989603651295,0.4492408979186481
1956,NLD,0.024741438437380154,0.39239109294790103
1956,ITA,0.022084762316737262,0.35025708165239455
1956,JPN,0.03074823425311369,0.48765690302665177
1956,SWE,0.01661670032611697,0.2635354132159829
1956,VEN,0.031050218211506678,0.49244626948917447
1956,AUS,0.022757588660115517,0.36092788662238595
1956,CHE,0.012576662970159086,0.19946174677710768
1956,IND,0.01772850386240584,0.2811682523838388
1956,BRA,0.024252669795668,0.384639382714662
1956,DNK,0.012837985421370799,0.20360623508171116
1956,MEX,0.02819024162720264,0.4470879795675599
1956,NOR,0.006232173714576035,0.09884022958054887
1956,ARG,0.00610139095956113,0.09676605801170818
1956,AUT,0.010180225474233034,0.16145503465373098
1956,IDN,0.0038786574068885534,0.061514233414984465
1956,NZL,0.017666999593235602,0.28019281486181463
1956,CUB,0.022577852253282238,0.3580773262033408
1956,ESP,0.008662061197497116,0.137377447518666
1956,FIN,0.0032561065408506736,0.051640781014125066
1956,DZA,0.014662281565550847,0.2325389731554175
1956,ZAF,0.00851777395071959,0.135089099142933
1956,COL,0.018899723820796764,0.29974341650449343
1956,PHL,0.014704763822304952,0.23321272780395289
1956,HKG,-0.002571335966044184,-0.040780544454033896
1956,CHL,0.008894089526755614,0.14105734066404846
1957,USA,0.06536119132279909,1.0
1957,GBR,0.040715209293439726,0.6229263645510936
1957,DEU,0.041167838623565454,0.6298514116771524
1957,CAN,0.057689468474190965,0.8826257188196002
1957,FRA,0.02756997465625394,0.4218095493408956
1957,NLD,0.024188428211043535,0.3700732456295698
1957,ITA,0.023861748563031318,0.3650751781004936
1957,JPN,0.03442634686153558,0.5267092928510789
1957,VEN,0.036029396196510126,0.5512353044266264
1957,SWE,0.018708988882408982,0.2862400226154227
1957,AUS,0.022792768692225414,0.34872021502268596
1957,CHE,0.015349696969544245,0.23484420431899333
1957,IND,0.01977296188476654,0.3025183826150579
1957,BRA,0.025709788470422962,0.3933494471275794
1957,DNK,0.012742195616776456,0.19495047992388354
1957,ARG,0.00850207614155384,0.13007835336973383
1957,NOR,0.006483144183122978,0.09918950453495709
1957,MEX,0.028373323997980322,0.4341004719123476
1957,CUB,0.024569891477655835,0.3759094805404111
1957,NZL,0.017288980083202413,0.2645144577891395
1957,DZA,0.01631058703672258,0.24954543677408725
1957,ZAF,0.009833171085544892,0.15044357188934707
1957,ESP,0.0039020110592307834,0.059699203460964086
1957,IDN,0.002334985577813712,0.035724342389690036
1957,FIN,0.0027243794671497636,0.04168191264591369
1957,PHL,0.014954322280415882,0.2287951302258403
1957,COL,0.014799836045380458,0.22643155281990743
1957,POL,-0.006841997310776582,-0.1046798133924156
1957,CHL,0.008067141374563314,0.12342402595941299
1957,AUT,0.0075105709330734885,0.1149087215375414
1958,USA,0.06143625472190027,1.0
1958,GBR,0.041291180453878036,0.6720979434828553
1958,DEU,0.0403256226979321,0.6563815271694479
1958,CAN,0.05505791301140679,0.8961795158353008
1958,FRA,0.03048869136896241,0.4962654625835136
1958,NLD,0.027009244808544663,0.4396303930115167
1958,ITA,0.0248099272282986,0.40383202622953135
1958,JPN,0.033860537874985205,0.5511491224238787
1958,SWE,0.02216786117393254,0.36082702753086815
1958,VEN,0.03494125464893518,0.5687399859757339
1958,AUS,0.024832988556246598,0.4042073962460206
1958,CHE,0.0188011830828532,0.3060274941556799
1958,IND,0.020315038097112163,0.33066856352280916
1958,BRA,0.027401464792279225,0.4460145709779308
1958,DNK,0.01707306261248032,0.2778988186985666
1958,ARG,0.01242680403018664,0.2022715103067121
1958,NOR,0.011073856168404133,0.18024953211310615
1958,MEX,0.030430284058455964,0.49531476481115044
1958,DZA,0.021552625498051235,0.35081281558604416
1958,NZL,0.019510908981847336,0.31757972666410367
1958,ZAF,0.015384068176445278,0.250406999028235
1958,ESP,0.009204848529953876,0.149827631446951
1958,FIN,0.006601303750185103,0.10744964484027908
1958,PHL,0.01801399576359185,0.29321441948463006
1958,AUT,0.01242723498471629,0.20227852496819496
1958,COL,0.016180316631208867,0.2633675621089097
1958,IRL,0.016921829692881477,0.2754371953414232
1958,IRQ,0.000986901881736163,0.016063835372183918
1958,GRC,0.005530943489459778,0.09002735460513277
1958,TUR,0.012161971943306727,0.19796082945419735
1959,USA,0.06375335660949376,1.0
1959,GBR,0.04387768538783056,0.6882411800933562
1959,DEU,0.043678607148915305,0.6851185486037759
1959,CAN,0.05703539298479669,0.8946257266759086
1959,FRA,0.03186310390240285,0.49978707940936856
1959,NLD,0.02945845291114691,0.4620690498162749
1959,JPN,0.037274456948792306,0.5846665796298108
1959,ITA,0.02623783262225569,0.41155217572259584
1959,SWE,0.022613451545333292,0.3547021325300045
1959,VEN,0.03461013440897773,0.5428754853014877
1959,AUS,0.025197620197614897,0.39523597717304537
1959,CHE,0.020895521835380314,0.3277556343169652
1959,IND,0.021072572186850973,0.33053274850963654
1959,DNK,0.018920238618991357,0.2967724308993304
1959,BRA,0.025895101913251475,0.40617629079306133
1959,NOR,0.011011165749732647,0.17271507470859868
1959,ARG,0.011033092639700648,0.17305900781477704
1959,MEX,0.028209075764451287,0.4424720087640149
1959,DZA,0.02086727628915066,0.3273125902525928
1959,NZL,0.019244939316423643,0.30186550700858006
1959,FIN,0.007985562453112627,0.12525712962889654
1959,ZAF,0.012764317392642745,0.20021404474163737
1959,ESP,0.007011621775684001,0.10998043316577114
1959,PHL,0.017396949248897578,0.27287895373820886
1959,AUT,0.013095488865351603,0.205408617864075
1959,CHL,0.010066762493103867,0.15790168594205103
1959,IRL,0.016393698118133584,0.2571425096650101
1959,TUR,0.007235855439198766,0.11349763877563816
1959,COL,0.016271966421816213,0.2552330933959498
1959,NGA,0.012716476129743748,0.19946363307010706
1960,USA,0.059209531723574925,1.0
1960,GBR,0.04158322380565714,0.7023062435249817
1960,DEU,0.044495271160505674,0.7514883138788513
1960,CAN,0.051929237618690956,0.8770418563877066
1960,FRA,0.032602278653502716,0.5506255108672268
1960,NLD,0.029949319231731844,0.5058192213299872
1960,ITA,0.028120805016425002,0.47493712917220043
1960,JPN,0.03717644114472476,0.6278793306166708
1960,SWE,0.023082069668045328,0.3898370582595732
1960,AUS,0.024225829911870563,0.4091542224142398
1960,CHE,0.022360977550031795,0.3776584090282296
1960,VEN,0.031276937670726236,0.5282415982741674
1960,IND,0.02215202426097701,0.3741293608670264
1960,DNK,0.01805152201026185,0.30487527066650383
1960,BRA,0.023859916025029092,0.40297423962785717
1960,ARG,0.012703155943686607,0.21454579311642666
1960,AUT,0.02005345955236644,0.3386863393209701
1960,NOR,0.011563644882221462,0.1953003941359879
1960,MEX,0.02708280137209655,0.4574061064785155
1960,DZA,0.02134652987056428,0.3605252270905045
1960,FIN,0.009913943438138412,0.16743830173193325
1960,NZL,0.018378882643372414,0.3104041208968836
1960,ESP,0.007590051235722484,0.12818968525468716
1960,ZAF,0.01208053468449407,0.20403023521437633
1960,HKG,0.006157824337973341,0.10400055799667025
1960,PHL,0.01585857738740131,0.26783825046005294
1960,IDN,0.008391883023744948,0.1417319607073269
1960,CHL,0.010747460226434847,0.18151571062257915
1960,PAK,0.0036919255531354606,0.06235356784058942
1960,IRL,0.016040300762178265,0.2709074078995231
1961,USA,0.058139106207432394,1.0
1961,DEU,0.04580309129939567,0.787818979121841
1961,GBR,0.0384853864953582,0.6619535284572075
1961,FRA,0.03312594256777494,0.569770413215265
1961,CAN,0.051039848131035834,0.8778918607543196
1961,ITA,0.03051442487077708,0.524851977632848
1961,JPN,0.038131320043471376,0.6558635405818595
1961,NLD,0.031592319467953385,0.5433919014034426
1961,SWE,0.023750270631827566,0.4085076668893024
1961,CHE,0.024348036377506144,0.4187893135239416
1961,AUS,0.02067794325964048,0.35566324645350417
1961,VEN,0.028719683432234407,0.49398219727985665
1961,DNK,0.018211397607791342,0.3132383484330764
1961,IND,0.019805204106254522,0.3406520223340252
1961,BRA,0.024195801265608188,0.41617085029275946
1961,NOR,0.012210265111923866,0.2100181084373624
1961,ARG,0.01392316154510108,0.23948014431844103
1961,AUT,0.02130222103444639,0.36640090335140296
1961,MEX,0.02679069333100092,0.46080332290309695
1961,ESP,0.009805448299256229,0.16865495427934044
1961,FIN,0.00998730991798096,0.17178299718519238
1961,NZL,0.016887357487474667,0.29046469044816203
1961,HKG,0.005837723218555531,0.10040957970229765
1961,IDN,0.009749882895049486,0.16769922228015055
1961,DZA,0.01943761454719004,0.33432943530021403
1961,ZAF,0.010999897206379906,0.1891996269625091
1961,PHL,0.016111533244073425,0.2771204150712203
1961,CHN,0.00018822109838757345,0.003237426762565394
1961,IRL,0.01713573908641371,0.2947368854497992
1961,CHL,0.01133306253520065,0.1949301128704289
1962,USA,0.058922375493156334,1.0
1962,DEU,0.04781465166931686,0.8114854716757032
1962,GBR,0.037936641798390056,0.6438410108363043
1962,FRA,0.03433147106330995,0.5826559227452982
1962,CAN,0.051941354946891644,0.8815217396135783
1962,ITA,0.03190618747460466,0.5414952674185797
1962,NLD,0.03281525122943094,0.5569234260292567
1962,JPN,0.0381707648493036,0.6478144258412838
1962,SWE,0.02394874435667008,0.4064456695139804
1962,CHE,0.025536913210417896,0.4333992476828083
1962,AUS,0.020771771549157606,0.3525277345881988
1962,VEN,0.027455232701559716,0.46595597125490235
1962,DNK,0.018975364881215217,0.32204005222802246
1962,IND,0.021238244110509525,0.3604444649889631
1962,NOR,0.011561536660378948,0.19621640444081873
1962,ARG,0.012670238961698468,0.21503272493095735
1962,AUT,0.021816282612590564,0.3702546346782041
1962,BRA,0.021487157856400943,0.36466889999872143
1962,ESP,0.009188772506966711,0.15594708173355912
1962,MEX,0.026943199399708337,0.45726600759396935
1962,FIN,0.009732098906319722,0.16516813561683502
1962,HKG,0.006877984491238856,0.11672958589454212
1962,NZL,0.01552126684145305,0.2634188915763554
1962,ZAF,0.010611359040755535,0.18009048263826385
1962,PHL,0.014700850489715705,0.24949521071877298
1962,IDN,0.004400761535419294,0.07468744256467444
1962,IRL,0.01654215813367328,0.28074492915844174
1962,PAK,0.007980041581853748,0.13543312731477716
1962,CHL,0.00957550007797731,0.16251042151363154
1962,TUR,0.00889727839441897,0.1509999948228897
1963,USA,0.05782265016970004,1.0
1963,DEU,0.04723514555158392,0.8168969324815877
1963,GBR,0.037575598334089494,0.6498422023862837
1963,FRA,0.03444643084878376,0.5957255633854399
1963,CAN,0.05070608222949706,0.876924217078999
1963,ITA,0.03322147565945222,0.5745408687072041
1963,JPN,0.03831413132825593,0.6626145846966579
1963,NLD,0.03310300427788723,0.5724919937210646
1963,SWE,0.02380406724377049,0.41167375023298725
1963,CHE,0.024928295335499506,0.43111644420203893
1963,AUS,0.02072742669650618,0.35846552580475927
1963,DNK,0.017829674146183524,0.30835103707381695
1963,VEN,0.02625712483115289,0.45409756823826847
1963,IND,0.022338077471260192,0.38632054057884896
1963,NOR,0.011653531077496492,0.20153920727077157
1963,AUT,0.021022130528142353,0.36356221076768064
1963,BRA,0.020236075939407173,0.3499679776007774
1963,ESP,0.009393714369008965,0.16245734744844703
1963,MEX,0.02643105800927463,0.4571056140059957
1963,ARG,0.00803697891273897,0.13899361044766623
1963,FIN,0.008897941545364921,0.15388332287176246
1963,HKG,0.00740824314368936,0.12812008999842406
1963,NZL,0.015367960061286712,0.26577751134173644
1963,ZAF,0.012705742152938317,0.21973642016837758
1963,PHL,0.015747366797397994,0.2723390704366203
1963,IRL,0.01673762828391549,0.2894649109785401
1963,PAK,0.010456040306152398,0.18082948940364418
1963,IDN,0.0020668827390539755,0.03574520941167539
1963,TUR,0.008131946626595835,0.14063600687152697
1963,PER,0.009406141594309046,0.16267226712548727
1964,USA,0.057069361132041196,1.0
1964,DEU,0.04620083414401615,0.8095558321937656
1964,GBR,0.03770506907302605,0.6606884732034752
1964,FRA,0.034041358567348856,0.5964909697970417
1964,CAN,0.05024509123681658,0.8804214773066177
1964,JPN,0.03827781231318232,0.6707243879008751
1964,ITA,0.030292639613019694,0.5308039026918789
1964,NLD,0.03327650299740174,0.5830887596658039
1964,SWE,0.023775509177820116,0.4166072425939866
1964,CHE,0.02404284955073425,0.4212917242074322
1964,AUS,0.021450083853217877,0.3758598909770321
1964,DNK,0.017964260522521064,0.3147794222009462
1964,VEN,0.025730495984819763,0.4508635715281129
1964,IND,0.022669315961472584,0.397223930876371
1964,NOR,0.011494816334717403,0.20141834614412246
1964,ESP,0.010391672153152563,0.18208846125172815
1964,AUT,0.020947712506101543,0.3670570703890462
1964,MEX,0.026774670587843476,0.4691601597903822
1964,BRA,0.0178367842889963,0.31254571516452395
1964,ARG,0.0074845900858628,0.13114900775822122
1964,FIN,0.00971167906734241,0.17017325715058434
1964,ZAF,0.013278390996146102,0.23267109939121156
1964,HKG,0.008799107060299124,0.15418268026412033
1964,NZL,0.015805148033516313,0.27694629342262994
1964,IRN,0.003627200805576086,0.06355776083043654
1964,PHL,0.01556226289950448,0.2726903296411208
1964,SAU,0.0032998777485597056,0.05782223040704432
1964,IRL,0.016797712577482506,0.29433854250825925
1964,PAK,0.008841492321450537,0.15492537757684033
1964,PRT,0.000746998224576378,0.013089304133754899
1965,USA,0.05864649866940248,1.0
1965,DEU,0.04765979213257318,0.8126621915016152
1965,GBR,0.03767813387633701,0.6424617791546821
1965,FRA,0.03519314799522337,0.6000894988396744
1965,CAN,0.05181407315859415,0.8834981513675086
1965,JPN,0.040023386117061306,0.6824514169665618
1965,ITA,0.030715786216126747,0.5237445868554814
1965,NLD,0.03407840987713016,0.581081746571681
1965,SWE,0.024584359771118815,0.41919569503550197
1965,CHE,0.024271294965445504,0.41385752800462605
1965,AUS,0.02181319081576867,0.37194361659563524
1965,DNK,0.018372468610852965,0.31327477390288594
1965,VEN,0.025248115297911038,0.43051360048342807
1965,IND,0.02149449203573992,0.3665093828858737
1965,ESP,0.012809421981366973,0.21841750610851057
1965,NOR,0.011509645234526621,0.19625460164992808
1965,AUT,0.02205427127631331,0.37605435578747753
1965,MEX,0.026047446185739946,0.4441432442978838
1965,ARG,0.0067201107269869,0.11458673372589538
1965,BRA,0.016541667275904223,0.2820572012176146
1965,ZAF,0.013589002636286407,0.2317103824541902
1965,FIN,0.009763736166848091,0.16648455386718772
1965,HKG,0.010328944276501176,0.17612209613274107
1965,IRN,0.0037448238772422693,0.06385417650169196
1965,NZL,0.014793300083999464,0.2522452391811336
1965,PHL,0.014122970907867332,0.24081524435892165
1965,SAU,0.0047934618357000315,0.08173483403879513
1965,IRL,0.016278574646933847,0.2775711255790081
1965,PAK,0.007269481197777396,0.12395422340140637
1965,PRT,0.0016521539339922273,0.028171399341427386
1966,USA,0.05990782047071547,1.0
1966,DEU,0.04740792081603525,0.7913477813670338
1966,GBR,0.037836029874710436,0.6315707962236031
1966,FRA,0.03556069126492342,0.5935901354032139
1966,CAN,0.053407941290368466,0.8915019920725656
1966,JPN,0.04094161633492599,0.6834102127774676
1966,ITA,0.030848371952067653,0.5149306335914383
1966,NLD,0.033313302854709737,0.5560760280203177
1966,SWE,0.02275227045035498,0.37978798546805576
1966,CHE,0.02335975131746603,0.38992824532624915
1966,AUS,0.019666777505831092,0.328283976137051
1966,DNK,0.01726922738796566,0.28826332275612193
1966,ESP,0.013611926687757882,0.22721452025469283
1966,VEN,0.02405702565918113,0.4015673658323264
1966,IND,0.02028971716723906,0.33868227900491243
1966,NOR,0.01171449557043325,0.19554200901299032
1966,AUT,0.02170978509027113,0.3623864951134961
1966,BRA,0.01943786999753925,0.32446298070618335
1966,MEX,0.025468078350490423,0.4251210968848365
1966,HKG,0.0113972178237142,0.19024591003582683
1966,ARG,0.006140596682232503,0.10250075255590695
1966,FIN,0.009194672345074192,0.1534803348348951
